"","loadings_1","loadings_2","loadings_3","weighted_loading_1","weighted_loading_2","weighted_loading_3","wavenumber"
"V1478",0.00596933845122891,-0.0162685256679759,0.0135134488253555,0.00432407942130908,-0.00991969580518182,0.0106848315687442,4648.24224
"V1479",0.0058687929906609,-0.0160848510867677,0.0134586018377173,0.00424647412838447,-0.00978138355124236,0.010608488551699,4646.31351
"V1480",0.00581257787191274,-0.0158656765725987,0.0133607831185254,0.00420296711151781,-0.00970476309049225,0.0103685756727684,4644.38478
"V1481",0.00584639132961792,-0.0158759475458533,0.0134061304205826,0.00423979781564583,-0.00968657132485567,0.0104164773456137,4642.45605
"V1482",0.00594233801642807,-0.0159586040524719,0.0135713600992429,0.00435347991528238,-0.00957963989520361,0.0107355464040538,4640.52731
"V1483",0.00599426103156156,-0.0159207084267212,0.0136780800369761,0.00441964473852089,-0.00949377231961311,0.0108162813135,4638.59858
"V1484",0.00595207722883743,-0.0157800786839268,0.0136524678670955,0.00437840427761033,-0.00948808466577824,0.0105891790721064,4636.66985
"V1485",0.00591260986930484,-0.015670770281388,0.0135099972062261,0.00432836930244197,-0.00955179957667473,0.0102979876240009,4634.74112
"V1486",0.00592257307071104,-0.0157382109916523,0.013340991640834,0.00430745069901368,-0.00973799403256418,0.0100981297293047,4632.81239
"V1487",0.00593249729413718,-0.0159964882022124,0.0133117770180965,0.00428181690097263,-0.00995238261817544,0.0101719925631649,4630.88366
"V1488",0.00595282347810513,-0.0162409930880745,0.0133877638429258,0.00428530037479799,-0.0100539317105135,0.0104125815549306,4628.95493
"V1489",0.00599923855311457,-0.0163080245821827,0.0133945758143002,0.00433837742906305,-0.0100137649000147,0.0105929920957599,4627.0262
"V1490",0.00601448821262261,-0.0162147577086084,0.0133906707462409,0.00438265218562486,-0.00983876501959876,0.0107305455395571,4625.09746
"V1491",0.00596876684733193,-0.0160460259589107,0.0134683066319223,0.00437500557450718,-0.00960920239609399,0.0108329215135327,4623.16873
"V1492",0.00593111275882978,-0.0159652617933321,0.0135704344559164,0.00434866113806322,-0.00954101355407005,0.010811757737371,4621.24
"V1493",0.00598219999626245,-0.0160341727058191,0.0136289794018156,0.00439083039320783,-0.00959478239525844,0.0108372412492818,4619.31127
"V1494",0.00605030822341989,-0.0160628065258399,0.0135792340043867,0.00445649169787172,-0.00960953552917441,0.0108606018994006,4617.38254
"V1495",0.00602422670348611,-0.0160342186778801,0.0134905533061524,0.00442358612704078,-0.00965067951187129,0.0107432459642678,4615.45381
"V1496",0.00595558195428088,-0.016128586900031,0.0134699176783376,0.00433555019272741,-0.00976759402446576,0.0107053014420337,4613.52508
"V1497",0.00593423448491225,-0.0163041374485836,0.0135111604544272,0.00429444692922557,-0.00988670685996917,0.0108002838988152,4611.59635
"V1498",0.00595525693958731,-0.0163338513650149,0.0135684618743492,0.0043039929279557,-0.00995590140613175,0.0107338395479626,4609.66761
"V1499",0.00596592842085368,-0.016169393666758,0.0135749546061295,0.00431664154117022,-0.009943980761944,0.0104771256706114,4607.73888
"V1500",0.00593947518595457,-0.016029244163038,0.0135064011265486,0.00430002803025363,-0.00988465449967249,0.0103411033262771,4605.81015
"V1501",0.00587892696465673,-0.0160264309713024,0.0134468750695121,0.00424740960170728,-0.00983684371093807,0.0104168325165879,4603.88142
"V1502",0.00581361030309898,-0.0160387688451851,0.0135147415267431,0.00418909850185064,-0.00979460535226282,0.010508682174736,4601.95269
"V1503",0.00580118673939522,-0.016063428578112,0.0136607257809894,0.00417683435604657,-0.00979364418016654,0.0105518011526781,4600.02396
"V1504",0.00582808716175527,-0.0161340772097877,0.0136594047687352,0.00418669645040538,-0.00989637270359508,0.0104978119534822,4598.09523
"V1505",0.00583908031346368,-0.0161552594801922,0.0135099681512043,0.00417187953872398,-0.0100519883075112,0.010271565927547,4596.1665
"V1506",0.00586810335923284,-0.016151946980344,0.0133923626845528,0.00418128433107932,-0.0101702718741442,0.0100669245183658,4594.23776
"V1507",0.00595126250527155,-0.0162494818696253,0.0134156800066521,0.00425933278872893,-0.0102010855474035,0.010179213707187,4592.30903
"V1508",0.00600693066635531,-0.0163480194022624,0.0135222889448522,0.0043301499036333,-0.0101097485536935,0.0104987650854816,4590.3803
"V1509",0.00595005147091119,-0.0163356866006616,0.0135211336310392,0.00428852728992289,-0.010017762643224,0.0106328181425932,4588.45157
"V1510",0.0058810471222001,-0.0162653204997567,0.0133720063233059,0.00422267641411238,-0.00999874953262272,0.0105463930746983,4586.52284
"V1511",0.00591644691725498,-0.0162305845951744,0.0132159613903733,0.00425993200813138,-0.00998756043664151,0.0105067647196595,4584.59411
"V1512",0.00601816254270479,-0.0163295070546812,0.0132219964353418,0.00435512515713811,-0.0100268861482986,0.0106070637080684,4582.66538
"V1513",0.00612029759083021,-0.0164625957824317,0.0134595655924042,0.00445949891409176,-0.0100133883888768,0.0108537630147971,4580.73665
"V1514",0.00616453330698143,-0.0164077208252316,0.0137087751413695,0.00453106090245648,-0.0098486311665075,0.0110386905559501,4578.80792
"V1515",0.00609778717403257,-0.0162626249560112,0.0136962184689041,0.00448036434955303,-0.00975186406238831,0.0109573551404182,4576.87918
"V1516",0.00593154421976892,-0.0162139463494424,0.0134603315242937,0.00428268012213709,-0.00994143169868539,0.010556396061041,4574.95045
"V1517",0.0057887622220705,-0.0161719224255922,0.0132951517952535,0.00411094081878577,-0.0101160228470643,0.0101918413931671,4573.02172
"V1518",0.00574773259502038,-0.016060733943108,0.0132728513753535,0.0040769787794975,-0.0100734105170913,0.0100764304190113,4571.09299
"V1519",0.00575207195993375,-0.0159537256284991,0.0132252032294877,0.00409283115416683,-0.010003995578468,0.0100131622421678,4569.16426
"V1520",0.00578563957046484,-0.0158760544946176,0.0131376032412209,0.00413726078540852,-0.00993850562258921,0.00999266179750642,4567.23553
"V1521",0.0058476238054959,-0.0158354956938811,0.0131199711974045,0.00421570364211471,-0.00983927229979875,0.0100914087160839,4565.3068
"V1522",0.00585770791878515,-0.0158301590732795,0.0131746601501208,0.00422899923437655,-0.0098199094554603,0.0101150143003273,4563.37807
"V1523",0.00581185894878926,-0.0158501764359772,0.0132421611775074,0.00417486816998243,-0.00986984436270966,0.0100646642466334,4561.44933
"V1524",0.0058127007224126,-0.0159520395793783,0.0133529053360755,0.00417206212821836,-0.00989183799309764,0.0101990815034297,4559.5206
"V1525",0.00586169649273945,-0.0161270759779982,0.0134674462865439,0.00421788374055721,-0.00991097581948609,0.0104614526839621,4557.59187
"V1526",0.00588505532939239,-0.0163008904692419,0.0134980381841409,0.00422671387410035,-0.00999857315988783,0.0106065527661807,4555.66314
"V1527",0.00591661451383875,-0.0165003331773445,0.013515606536453,0.00423225078573258,-0.0101554682297713,0.0106781587719873,4553.73441
"V1528",0.00599494199410796,-0.0166959353370245,0.0135962335138273,0.00429254173995843,-0.0102642151495443,0.0108243327330674,4551.80568
"V1529",0.00600457144597342,-0.0166234233918435,0.0136034425715723,0.00431115684443007,-0.0102100383063583,0.0107934754757703,4549.87695
"V1530",0.00588934883968069,-0.0162407360638855,0.0134787561928103,0.00422327545197674,-0.0100451909970294,0.0104268592711646,4547.94822
"V1531",0.00580673017372538,-0.0159397741469891,0.0133490381292721,0.00414652847868826,-0.0100097890304957,0.00997993229369788,4546.01948
"V1532",0.00584921340286623,-0.0159459056499094,0.0132727166300986,0.00416218097236048,-0.010171558532585,0.00971799964740616,4544.09075
"V1533",0.00592936314677106,-0.0160921366769809,0.0132677897658673,0.00422583602399178,-0.010271009334421,0.00979672893109949,4542.16202
"V1534",0.00599448973227067,-0.0162164653209561,0.01340718268363,0.0043046910175384,-0.0101882371816845,0.0101452714465614,4540.23329
"V1535",0.00603381661841489,-0.016294348448516,0.0136085634635897,0.00435749164224662,-0.0101070004976834,0.010413063846503,4538.30456
"V1536",0.00601925223545864,-0.0164116093950774,0.0137262934692396,0.00433505553926267,-0.0101544611508197,0.010530535001789,4536.37583
"V1537",0.00594472798654846,-0.0165524868272668,0.013708417282064,0.00424740075172557,-0.0102336285928872,0.010634390494031,4534.4471
"V1538",0.00585182300776675,-0.0165605088214839,0.0135702763541124,0.00414778038045958,-0.0102741174456727,0.0105797500448669,4532.51837
"V1539",0.00582994791203452,-0.0164808918990823,0.0134665534184839,0.00412360560401814,-0.0102879828204676,0.0104224230063749,4530.58963
"V1540",0.0058873712727248,-0.0164457062655064,0.0134622455392224,0.00417446651696649,-0.0103275495295107,0.0102966177465846,4528.6609
"V1541",0.00594967077953325,-0.0164092063382697,0.0134801477387074,0.00423200484701016,-0.0103562559060279,0.0101868780956745,4526.73217
"V1542",0.00598624576913127,-0.0163300490751412,0.0134634818775008,0.00426885564891715,-0.0103545929616802,0.0100564581975827,4524.80344
"V1543",0.00599168412303488,-0.016222813907752,0.0134019810039088,0.00428083465133625,-0.0103151576858589,0.00994235364013861,4522.87471
"V1544",0.0059434156925635,-0.0161481947401902,0.0133378828298906,0.00424113851979769,-0.0102634730597798,0.00990375570663821,4520.94598
"V1545",0.00591766250766676,-0.016227777848879,0.0133604923852176,0.00421135133457239,-0.0102877950999022,0.00999675791691975,4519.01725
"V1546",0.00598750840487746,-0.0164645252753664,0.0134619387322542,0.00426655022868241,-0.0103761057018039,0.0102465712689191,4517.08852
"V1547",0.00603486833428037,-0.0166479673589862,0.0135458558720033,0.00430955060300655,-0.0104023905964258,0.0105110606520886,4515.15978
"V1548",0.00598284868714314,-0.0166381185805185,0.0135670681049806,0.00427388938235867,-0.0103037613765433,0.0106604746517731,4513.23105
"V1549",0.00594866106286584,-0.0165907501057587,0.013604543673092,0.00425289296716813,-0.0102242281364494,0.0107146066898763,4511.30232
"V1550",0.00600637584219314,-0.0166450167075672,0.0137073412521071,0.00430243930232086,-0.0102734778168582,0.0107230499717577,4509.37359
"V1551",0.00609896801948422,-0.016755549894291,0.0138151661425262,0.0043833279687152,-0.0103440413365455,0.0107903173532082,4507.44486
"V1552",0.00613272865556819,-0.0168526748476002,0.0138286400729553,0.00441167005026084,-0.0103767112151157,0.0108987927151599,4505.51613
"V1553",0.00608696291445909,-0.016915819079072,0.0137352546818839,0.00434947122908108,-0.010475790540911,0.0108383153612931,4503.5874
"V1554",0.00604065390689504,-0.0169377803835334,0.0136720977651782,0.00428524696478019,-0.0105838062964057,0.0106934890964689,4501.65867
"V1555",0.00604971741545301,-0.0168793495531268,0.0137357358922751,0.00430028249370202,-0.0105477994280193,0.0106557504481719,4499.72994
"V1556",0.00609457988411246,-0.0168597859583131,0.0138685582456759,0.00436050167987109,-0.0104552097728396,0.0107786504426594,4497.8012
"V1557",0.00612717170034567,-0.0168840766086429,0.0139553967650124,0.00440285968167684,-0.010396326892822,0.0109186282309992,4495.87247
"V1558",0.00612787429293278,-0.0167945851909605,0.0139523257064805,0.00441814645174603,-0.010308395082961,0.0109160034722255,4493.94374
"V1559",0.00611585531403053,-0.0166527851965638,0.0138517259439007,0.0044125486643422,-0.0102696800446523,0.0107425155355702,4492.01501
"V1560",0.00609430593154423,-0.0165933362785904,0.0136786014458962,0.00437688546190354,-0.0103547759462887,0.0104992522752464,4490.08628
"V1561",0.00605438392682745,-0.0166062809581887,0.0135794363666804,0.00432610900954985,-0.0104202202421311,0.0104108974808804,4488.15755
"V1562",0.00602592675442395,-0.0167066262654086,0.0136503869205703,0.00430008649308151,-0.010405541066495,0.0106044791726501,4486.22882
"V1563",0.00602910300486497,-0.0168492271251776,0.0137508363150863,0.00430449764165605,-0.0103980955435638,0.0108570013478064,4484.30009
"V1564",0.00604681712140951,-0.0169090573014231,0.013785229012892,0.00432265182849066,-0.0103954422450066,0.0109621585844193,4482.37135
"V1565",0.00608167194981894,-0.0168825323368845,0.0138216542388848,0.00436437614134982,-0.0103540243315714,0.0109872228331017,4480.44262
"V1566",0.00613653611516823,-0.0168412476736101,0.0138639485354319,0.00442202635180327,-0.0103372265389866,0.0109460123904501,4478.51389
"V1567",0.00617162843987174,-0.0167627408901059,0.0138190462925704,0.00444825167657036,-0.0103906879942798,0.0107239150222032,4476.58516
"V1568",0.00615865181529455,-0.0167081978220469,0.0137158794987249,0.00442465009150826,-0.0104547486522284,0.0105243096046375,4474.65643
"V1569",0.00613086355816482,-0.0168497006974109,0.013661106845921,0.0043791445747981,-0.0105615706312257,0.0105826761925505,4472.7277
"V1570",0.00611062696879231,-0.017066751118142,0.0136758143930864,0.0043369536712367,-0.0106939389175592,0.0107251929023182,4470.79897
"V1571",0.00608771717913392,-0.0170963898902483,0.013661593842048,0.00431115561904798,-0.0107113530056665,0.0107457665658646,4468.87024
"V1572",0.00603941777340923,-0.0169796224951661,0.013542910603545,0.00426377283211555,-0.010705826471897,0.0105585525607054,4466.9415
"V1573",0.00598321019736156,-0.0169348334159992,0.0134736245032112,0.00419089196955383,-0.0108063540649897,0.0103139903026547,4465.01277
"V1574",0.00595368859324172,-0.0169930900627056,0.0135846065007951,0.00414983236596175,-0.0108759196731302,0.0102949577642575,4463.08404
"V1575",0.00595221039020857,-0.0170349703517146,0.0137249262507179,0.00415058206530957,-0.0108624870685975,0.0103880471939393,4461.15531
"V1576",0.00597987033862537,-0.0169790377967911,0.0137628692731859,0.00419494480733054,-0.0107617815695623,0.010463398302255,4459.22658
"V1577",0.00602961745951151,-0.0169302445550887,0.0137793115938262,0.00427511256329191,-0.010578367626433,0.0106899596610405,4457.29785
"V1578",0.00605352338194476,-0.0170123130054297,0.0138584634196809,0.00431626375284854,-0.0104743914130635,0.0110030655307787,4455.36912
"V1579",0.00605585913232342,-0.0171638683608507,0.0139850417396994,0.00431081786743842,-0.0105213089248278,0.0111791669162862,4453.44039
"V1580",0.00606034904177881,-0.0172787942653479,0.0140850179327129,0.00430329376427265,-0.010593744540396,0.0112506764054874,4451.51165
"V1581",0.00606586200146584,-0.017341742237007,0.0141035149093223,0.00429910708754182,-0.0106522261782027,0.0112581930701285,4449.58292
"V1582",0.00608681177104547,-0.0172801171052965,0.0140612626172342,0.00431513496415608,-0.0106819015546111,0.0111045378970534,4447.65419
"V1583",0.00610215418276546,-0.017099955366112,0.0139833276438556,0.00433338934488615,-0.0106643445339543,0.0108308805354137,4445.72546
"V1584",0.00607169996155205,-0.0169814997251878,0.013830084156137,0.00430472551733888,-0.0106535497835736,0.0106496914806024,4443.79673
"V1585",0.00603701185865674,-0.0170302948636996,0.0136397553720953,0.00426596058541401,-0.0106781300491047,0.0106904441617812,4441.868
"V1586",0.00606031495716184,-0.0171284090461111,0.0135993020764115,0.00428845366110072,-0.0106830138879456,0.0108473471722062,4439.93927
"V1587",0.00612143856515882,-0.0171624689523614,0.0137633057457928,0.00436046314841227,-0.0106173800823207,0.0110151277779036,4438.01054
"V1588",0.00617770290189958,-0.0171319844651271,0.0139302475490647,0.00444065822585563,-0.0104730954050477,0.0112066490328959,4436.0818
"V1589",0.00619237640478106,-0.0171082043980934,0.0139391409747863,0.00446491219828721,-0.0104153322553676,0.0112638412276958,4434.15307
"V1590",0.00615058850152747,-0.0171052057743042,0.013872630972661,0.00439906213939809,-0.0105604092675467,0.0110146357419686,4432.22434
"V1591",0.00610337540840522,-0.0171104474592347,0.0138860254524072,0.00432619146566147,-0.0107151055130393,0.0107631095802509,4430.29561
"V1592",0.00608894520637403,-0.0171787069830851,0.0139545665088808,0.00430692924598895,-0.0107442390076779,0.0108289571523416,4428.36688
"V1593",0.00611343267757589,-0.0172673836477317,0.0139859739007605,0.00433329308431588,-0.0107329259008898,0.0109972360146621,4426.43815
"V1594",0.0061997963046887,-0.0173133755288921,0.0140450392859322,0.00442101680337717,-0.0107247255517955,0.0110884394119999,4424.50942
"V1595",0.00630143186067742,-0.0173428634970637,0.0141940507182213,0.00453848803402781,-0.0106292481390237,0.0112987512452289,4422.58069
"V1596",0.00631313359927594,-0.017339639794775,0.0142681155152459,0.00456469868446626,-0.0105417701253499,0.011440547945652,4420.65196
"V1597",0.0062486886016783,-0.017314813661017,0.0141777976619368,0.0044996360318983,-0.0105454941282618,0.0113924991857741,4418.72322
"V1598",0.00621423472225547,-0.0173584881658667,0.0140828828707903,0.00445930910089435,-0.0105809042880441,0.0114064077542787,4416.79449
"V1599",0.00620663957908743,-0.0173771621054029,0.0140262421463619,0.00444429151398672,-0.0106256561372598,0.0113625196554301,4414.86576
"V1600",0.00616825854191073,-0.0172740594997844,0.0139225364498281,0.00439713420492155,-0.0106785705694884,0.0110999491019145,4412.93703
"V1601",0.00615728586900427,-0.0171368495067948,0.0138594640937534,0.00438678182914024,-0.0106748306363361,0.01087532422778,4411.0083
"V1602",0.00620672338518969,-0.0170285914097002,0.013885393859234,0.00445197015144844,-0.010579864918122,0.010852953675638,4409.07957
"V1603",0.00625451937005772,-0.0169558099322106,0.0139278820472244,0.00452394612229081,-0.010434077476098,0.0109758198496295,4407.15084
"V1604",0.00628507213108125,-0.0169598622714042,0.0139645341918947,0.00457304426260071,-0.0103222625474047,0.0111708199155405,4405.22211
"V1605",0.0062997227875361,-0.0170494706602878,0.0139935006024839,0.00459145913812725,-0.0102995670888439,0.011359822884654,4403.29337
"V1606",0.00626033119504176,-0.0171149551818609,0.0139337358605175,0.00454165804452674,-0.0103623286860022,0.0113644054596127,4401.36464
"V1607",0.0061766871855128,-0.0170512737263785,0.0137592158055296,0.00444622792024061,-0.0104333902459086,0.0111376382512282,4399.43591
"V1608",0.00612050025602354,-0.0169746769646226,0.0136282372858179,0.00438677136044393,-0.0104531036998117,0.0109755519369144,4397.50718
"V1609",0.00615030425859469,-0.0170286255310661,0.0136398334751867,0.00441861390475417,-0.0104408127999775,0.0110870303598169,4395.57845
"V1610",0.00625393382555475,-0.0171497434540412,0.0137194388017252,0.00453020379307426,-0.0103928179462998,0.0113716405279438,4393.64972
"V1611",0.00634988792388708,-0.0172154767286868,0.013820693691129,0.00463648847287294,-0.0103305321762336,0.0115870915574873,4391.72099
"V1612",0.00638099949869628,-0.0171706412374304,0.0138979387687139,0.00467173485630136,-0.0103056023366343,0.0115535911267279,4389.79226
"V1613",0.00636506900317667,-0.0170647646888029,0.0139456217363969,0.00465518255397621,-0.0103093513720436,0.0113690955698502,4387.86352
"V1614",0.00634163039185804,-0.0170210122995532,0.0140596115221239,0.00463184154414473,-0.0103087629072213,0.0112964523785346,4385.93479
"V1615",0.00635349441936613,-0.0171488745566513,0.0142249943692869,0.00464020822608172,-0.0103298493158415,0.0114761519422735,4384.00606
"V1616",0.00638155535319454,-0.0173115256384404,0.014274724567648,0.0046611995203854,-0.0103724740164279,0.011678151632716,4382.07733
"V1617",0.00632918528454303,-0.0172563402020557,0.0141155711703214,0.00460473623619655,-0.0103971530804885,0.0115437428118747,4380.1486
"V1618",0.00623723691594106,-0.017083490194365,0.0138534772960876,0.00450572602956679,-0.0104397307438151,0.0111811864936536,4378.21987
"V1619",0.00625870095588992,-0.0171003106642508,0.0137516132724051,0.0045140903288164,-0.010518712497144,0.0110765714924581,4376.29114
"V1620",0.00634900741816114,-0.0172864876265059,0.0138621900990762,0.00460052679156406,-0.0105420457336386,0.0113506310938933,4374.36241
"V1621",0.00634015532199501,-0.0174455551646233,0.0138844991465842,0.00458239176456165,-0.0105980149448095,0.0115241415331789,4372.43367
"V1622",0.00626645370740782,-0.0175132059702545,0.0137610396343556,0.00448677727322071,-0.010730133394039,0.0114156450183302,4370.50494
"V1623",0.006283682286224,-0.0175741770078894,0.0138207090582811,0.00449901883266122,-0.0107602014345611,0.011467653550021,4368.57621
"V1624",0.00636478653440972,-0.0176185514076358,0.0140566485914111,0.00459560858442221,-0.0106668352946018,0.0116994654742258,4366.64748
"V1625",0.006375446330116,-0.0175267383812867,0.0141008671762042,0.00461733330772273,-0.0106001219601997,0.0116572236774416,4364.71875
"V1626",0.00632205373771796,-0.0173556735908955,0.0139488127390085,0.00456960177856242,-0.0105659899334301,0.0114267712086942,4362.79002
"V1627",0.00632485396182504,-0.0172936149443611,0.013909964087068,0.00457602021644947,-0.0105441747788539,0.0113590429906437,4360.86129
"V1628",0.00638050322191745,-0.0172979557875904,0.0139478774090763,0.00462807684513142,-0.010565835690652,0.0113298939947791,4358.93256
"V1629",0.0063832781397731,-0.0172534207963435,0.0138674472424584,0.00462373123180603,-0.0106087672303079,0.0111826912549363,4357.00382
"V1630",0.00634800416580468,-0.017215555177353,0.0137985570151745,0.004585649087316,-0.0106256984228051,0.0110904703711036,4355.07509
"V1631",0.00632822531788973,-0.0171878404827767,0.0138631949960536,0.00456977306731093,-0.0106021672554072,0.011083429658999,4353.14636
"V1632",0.00630018457595786,-0.0171993663061263,0.0138961856967013,0.00453278722376,-0.0106560996061154,0.0110120611372346,4351.21763
"V1633",0.00628208075485041,-0.0173467070402858,0.0138732549702621,0.00448599605432265,-0.0108290631113841,0.010968939018743,4349.2889
"V1634",0.00628880023300184,-0.0175118322800816,0.0139118293641583,0.00446100469687677,-0.0110202560099691,0.0109250681717408,4347.36017
"V1635",0.0062821024875892,-0.0175380465480791,0.0139493800063967,0.00443146466062779,-0.0111579781391107,0.0107374048163408,4345.43144
"V1636",0.00627744918306838,-0.0174793639772328,0.0139274681444019,0.00442532125294149,-0.0111669623597417,0.0106235242611271,4343.50271
"V1637",0.00633008745767976,-0.0174642175613031,0.0139467868735555,0.0044999409478065,-0.0110344306438741,0.0108210791154212,4341.57398
"V1638",0.00640565567524652,-0.0174855943313055,0.0140139758166122,0.00459785451311325,-0.0108997047142722,0.0110837938343134,4339.64524
"V1639",0.0064355517481704,-0.0174894780819362,0.0140464868755821,0.00463753876903533,-0.0108406892060381,0.0111896508191899,4337.71651
"V1640",0.00641601460575032,-0.0174591877541886,0.0140155897054603,0.00461967207045266,-0.0108306176644599,0.0111556233953316,4335.78778
"V1641",0.00639436397011852,-0.0174446836138382,0.0139860116888304,0.00459329408728316,-0.0108591200757438,0.0110832450562527,4333.85905
"V1642",0.00637617538445284,-0.0175240761064807,0.0140308444341659,0.00456354658325789,-0.0109288118093122,0.0110995710531742,4331.93032
"V1643",0.00635304444522787,-0.0176818016754422,0.0141768215408606,0.00452622231489365,-0.0110143870925739,0.0112209971532588,4330.00159
"V1644",0.00632677293752324,-0.0178134834755333,0.0142855198071379,0.0044890607878597,-0.0110800458594276,0.0113321113278459,4328.07286
"V1645",0.00633164913323189,-0.017867915827439,0.0142258684090282,0.00449098112042887,-0.011097867529239,0.0113937256694253,4326.14413
"V1646",0.00637507161975843,-0.0178909507244568,0.0140924123857083,0.00453142646721369,-0.0111158174812346,0.0114022834323945,4324.21539
"V1647",0.00639679835865609,-0.017957907830649,0.0140511517246888,0.00454113274138176,-0.0111882919982474,0.0113929978464538,4322.28666
"V1648",0.00637165421497477,-0.0180140622759688,0.0141018252895417,0.00450292662907105,-0.0112670460139155,0.0113549636562305,4320.35793
"V1649",0.00634827920306448,-0.0179130720753363,0.0141422356037548,0.00448575876891568,-0.0112296214770458,0.0112479851380564,4318.4292
"V1650",0.00636918110176717,-0.0177946840008391,0.0141846960194278,0.00451519877011502,-0.0111781430301994,0.0111353788598561,4316.50047
"V1651",0.00642756465682902,-0.0179374640779244,0.0142583981683734,0.00454810238184744,-0.0113317682541702,0.011117126903147,4314.57174
"V1652",0.00648756829956191,-0.0182255988154889,0.0143714358971742,0.00458577251808652,-0.0114664227898103,0.0113754280613349,4312.64301
"V1653",0.00649952958624684,-0.0182704165256558,0.0143963020204869,0.0046104936182705,-0.0113894905462306,0.0115803284567461,4310.71428
"V1654",0.00648644696384424,-0.0180941467732583,0.0143372240454656,0.00461580079345452,-0.0112786136601837,0.0114702748283054,4308.78554
"V1655",0.00650844382634614,-0.0180528985247235,0.0143604714920231,0.00464315806870239,-0.011246294333644,0.0114552478029055,4306.85681
"V1656",0.00654024346659431,-0.0181736327246478,0.0144164923174906,0.00465712752277651,-0.0113537971765277,0.0114775156576851,4304.92808
"V1657",0.00652171058762479,-0.0182206386985024,0.0143997574234199,0.00461586186589238,-0.0114908590237012,0.0113259551561464,4302.99935
"V1658",0.0064993574580367,-0.0181556054221687,0.0144280968670515,0.00459885237502505,-0.0114586408321345,0.0112707286559524,4301.07062
"V1659",0.00652625697543286,-0.0180925224380209,0.014550479107888,0.00465467437592404,-0.0112842596355807,0.0114580391807515,4299.14189
"V1660",0.00654132400716209,-0.0180916888017551,0.0145772625634836,0.00468300024763139,-0.0112043186312035,0.0115911737775803,4297.21316
"V1661",0.00649028720455655,-0.0181734730798569,0.014412255398821,0.00461735677152039,-0.0112923860754568,0.0115805994554614,4295.28443
"V1662",0.00642493576661315,-0.0182450733333985,0.0141942957334934,0.00452788768478469,-0.0114377976703516,0.0114563778638821,4293.35569
"V1663",0.00640485319172438,-0.0182386048762113,0.014084875177332,0.00449561065175714,-0.0115113212390091,0.011321754422797,4291.42696
"V1664",0.00638672514076085,-0.0181601992249272,0.0140749236480608,0.00447586865717887,-0.0115210521260085,0.0111734240868195,4289.49823
"V1665",0.00634883446392889,-0.0180746903760929,0.0141113357162756,0.00443905018417942,-0.0115145875294519,0.0110403957114628,4287.5695
"V1666",0.00636186579771939,-0.0180531153376626,0.0141780726029094,0.00445875087884306,-0.0114743762132558,0.0110717598357657,4285.64077
"V1667",0.00641246030468571,-0.0180559495776973,0.0142504295710789,0.00452443341589897,-0.0113834065446102,0.0112296281337671,4283.71204
"V1668",0.00643725810066943,-0.0180566831929935,0.0143194010000152,0.0045590169432616,-0.0113244058178281,0.0113301586878644,4281.78331
"V1669",0.0064560460769336,-0.0181106248783222,0.0144072358311609,0.00457414846044656,-0.0113464515632883,0.011383838303256,4279.85458
"V1670",0.00648764904857144,-0.0182068076501422,0.0144989255579788,0.00460399535657409,-0.0113570394005568,0.0115278912198698,4277.92584
"V1671",0.00650151966191638,-0.0182357500065773,0.014489051524391,0.00461749290995694,-0.0113592886763691,0.0115728146272803,4275.99711
"V1672",0.00652411211914721,-0.0181998231924505,0.014379216200626,0.00463071973710451,-0.0114157565028696,0.011417318072121,4274.06838
"V1673",0.00658518845296192,-0.0181766978901804,0.0142895584434133,0.00468591621827079,-0.0114512076680606,0.0113187361755762,4272.13965
"V1674",0.00663703620550488,-0.0181638556403716,0.0142910771135434,0.00474938669105284,-0.01138113125632,0.0114150590245792,4270.21092
"V1675",0.00663980083100508,-0.0181425797415197,0.0143778186859551,0.00476764972509836,-0.0112876873089305,0.0115365150188227,4268.28219
"V1676",0.0066132288086338,-0.0181340384143729,0.0144465367900657,0.0047447424400114,-0.0112655916520125,0.0115593264240363,4266.35346
"V1677",0.00658918475746582,-0.0180858559400176,0.0143808254338454,0.00471430419869592,-0.0113041438921341,0.0114133553025264,4264.42473
"V1678",0.00655610450910289,-0.0179994640430997,0.014241987587846,0.00466922623443536,-0.0113764812505058,0.0111462201934663,4262.496
"V1679",0.00650483852165252,-0.0179818449832871,0.0141387928691943,0.00460929582241299,-0.0114287213260915,0.0110286500094481,4260.56726
"V1680",0.00646231158448806,-0.0180374175598719,0.0140906840874657,0.00457194021603661,-0.0113975420239921,0.0111746500176456,4258.63853
"V1681",0.00646300383456029,-0.0180226149285361,0.0141067188997298,0.00458467474215047,-0.0113249360008901,0.0112719308581266,4256.7098
"V1682",0.00648108668501155,-0.0179645567384395,0.0141996504286205,0.0046104519552797,-0.0112785446814735,0.0112522959725109,4254.78107
"V1683",0.00649433058299063,-0.0180114693903488,0.0142975154266765,0.00461777029258872,-0.0113142714322484,0.0112711214052519,4252.85234
"V1684",0.00652679882990703,-0.0181558818753353,0.0143914245621599,0.00463993438344262,-0.0113763978766625,0.0114096055831201,4250.92361
"V1685",0.006540223094443,-0.0182323174298355,0.0144859042428121,0.00466072224162834,-0.0113320008499876,0.0116129620764858,4248.99488
"V1686",0.00650630519765724,-0.0182054332403233,0.0145310040395396,0.00464273737687965,-0.0112359364442085,0.0117293896662425,4247.06615
